text,type,categorie,video
error,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/35750.mp4
especialmente,adverbio,lenguaje,https://media.spreadthesign.com/video/mp4/5/35567.mp4
desordenado,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/35600.mp4
seducir,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/35941.mp4
cautivar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/35960.mp4
si,conjunción,lenguaje,https://media.spreadthesign.com/video/mp4/5/35945.mp4
presionar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/157569.mp4
accesibilidad,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/35658.mp4
actual,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/35637.mp4
soga,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/390.mp4
pronombre posesivo,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/36001.mp4
nombre común,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/35986.mp4
general,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/35969.mp4
pronombre personal,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/36004.mp4
nombre propio,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/35989.mp4
obligar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/35977.mp4
pronombre demostrativo,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/36008.mp4
verbo,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/35997.mp4
palabra,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/35979.mp4
luchar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/35849.mp4
delicado,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/35673.mp4
asombro,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/35698.mp4
exacto,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/35711.mp4
tubo de pintura,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/621669.mp4
envasado farmacéutico ,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/621582.mp4
carrete de madera,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/621678.mp4
caja de cartón,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/618903.mp4
restos de tela,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/621584.mp4
rollo de papel marrón,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/621540.mp4
purpurina,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/621591.mp4
tulipa,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/621601.mp4
rotulador,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/621608.mp4
cómo,adverbio,lenguaje,https://media.spreadthesign.com/video/mp4/5/4699.mp4
cesta de mimbre,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/625356.mp4
señal de suelo mojado,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/625355.mp4
cama para perros,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/623423.mp4
contenedor de agua,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/625350.mp4
cinta de embalaje,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/621622.mp4
césped,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/39753.mp4
quién,pronombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/4709.mp4
separador de poliestireno ,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/621634.mp4
clasificador de basura,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/621588.mp4
maletín para portátil ,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/621603.mp4
bol de plástico,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/621633.mp4
ignorar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/4680.mp4
balanza electrónica,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/621580.mp4
buscar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/672501.mp4
cuándo,adverbio,lenguaje,https://media.spreadthesign.com/video/mp4/5/4718.mp4
dispensador de vasos,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/621570.mp4
manta extintora,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/619086.mp4
conversar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/4415.mp4
posición vertical,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/38366.mp4
dirección,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/4384.mp4
chica,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/4098.mp4
pronombre indefinido,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/36016.mp4
conjunción,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/36017.mp4
quejarse,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/36045.mp4
nombre,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/36111.mp4
preposición,preposición,lenguaje,https://media.spreadthesign.com/video/mp4/5/36121.mp4
sordo/a,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/4041.mp4
pronombre,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/36119.mp4
calidad,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/36129.mp4
chico,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/4089.mp4
oir,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/4060.mp4
adverbio,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/175443.mp4
interjección,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/36073.mp4
nombre,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/4030.mp4
vocabulario,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/36098.mp4
adjetivo,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/175440.mp4
gramática,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/36093.mp4
obedecer,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/36069.mp4
comprobar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/4772.mp4
(hacia) atrás,adverbio,lenguaje,https://media.spreadthesign.com/video/mp4/5/672575.mp4
estos/as,pronombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/672567.mp4
esos/as,pronombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/672568.mp4
mentir,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/4808.mp4
comunicación,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/4746.mp4
criticar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/4792.mp4
terminar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/4759.mp4
pulsador alarma de incendios,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/618926.mp4
Señal prohibido: No hacer fuego,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/619137.mp4
caja apliable,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/625327.mp4
comedero pequeño,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/625321.mp4
organizador de escritorio,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/623417.mp4
bandeja para cartas,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/624462.mp4
escalera de madera,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/618923.mp4
contraseña,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/38942.mp4
reposapiernas,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/618947.mp4
elevador de techo,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/623549.mp4
ventilador de extracción,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/619084.mp4
no,adverbio,lenguaje,https://media.spreadthesign.com/video/mp4/5/4131.mp4
hablar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/4171.mp4
por favor,adverbio,lenguaje,https://media.spreadthesign.com/video/mp4/5/4142.mp4
banco de madera,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/619947.mp4
pegamento para cuero,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/619894.mp4
vitrina expositora,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/618801.mp4
luz de señalización,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/619153.mp4
gracias,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/4148.mp4
ducharse,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/672504.mp4
quizá,adverbio,lenguaje,https://media.spreadthesign.com/video/mp4/5/4879.mp4
tú,pronombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/672562.mp4
pensar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/4897.mp4
ponerse de pie,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/672553.mp4
tu,pronombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/672570.mp4
vuestro,pronombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/672572.mp4
vosotros/as,pronombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/672564.mp4
deber,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/4891.mp4
tener,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/4862.mp4
Silla de jardín,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/623448.mp4
papelera residuos médicos,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/621625.mp4
cesta de plástico,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/621629.mp4
pegamento para tubos de pvc,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/621640.mp4
cubierta de vidrio,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/623460.mp4
felpudo de polipropeno,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/618990.mp4
toalla de manos,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/623471.mp4
jaladera,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/618995.mp4
caja de emergencia,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/618914.mp4
bandeja apilable para óptica,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/618870.mp4
hacer,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/4536.mp4
taburete forma silla de montar,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/621647.mp4
acompañar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/4578.mp4
inicial,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/475902.mp4
insertar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/39271.mp4
fila,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/39241.mp4
discutir,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/4622.mp4
cartel señalización salida,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/619013.mp4
pallet de madera,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/621677.mp4
comedero para perros,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/623424.mp4
sala de observación,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/624379.mp4
deslizarse,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/37399.mp4
problema,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/4220.mp4
separación,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/299986.mp4
habla,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/300016.mp4
escepticismo,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/475811.mp4
sinceridad,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/300001.mp4
enaltecer,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/263097.mp4
incorruptible,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/299713.mp4
favoritismo,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/299651.mp4
ingratitud,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/299718.mp4
libre albedrío,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/299674.mp4
paquete,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/10427.mp4
perdón,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/299672.mp4
universal,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/1026.mp4
justificación,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/299747.mp4
paquete,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/10497.mp4
hipocresía,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/299707.mp4
cumplir las expectativas,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/299680.mp4
echar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/10877.mp4
avión de papel,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/148166.mp4
jurado,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/148165.mp4
he terminado,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/152043.mp4
semejanza,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/299775.mp4
personal,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/386369.mp4
perecer,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/299860.mp4
perseverar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/299862.mp4
burla,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/299812.mp4
moralidad,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/299163.mp4
lealtad,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/299146.mp4
esplendor,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/299796.mp4
reflexionar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/299876.mp4
ofensa,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/299834.mp4
omnipresente,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/299835.mp4
reincidir,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/299453.mp4
garantía,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/475862.mp4
acatar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/299357.mp4
aceptable,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/246404.mp4
amado,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/299460.mp4
consejo,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/299370.mp4
amonestar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/287997.mp4
paradoja,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/183189.mp4
paralelo,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/148170.mp4
filtrarse,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/475846.mp4
permitir,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/148203.mp4
perímetro,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/156739.mp4
paréntesis,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/148177.mp4
preparar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/10904.mp4
insistir,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/148337.mp4
persuadir,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/148339.mp4
pervertir,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/183270.mp4
pico,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/148327.mp4
álbum de fotos,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/202318.mp4
echar un vistazo,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/148331.mp4
penetrar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/183242.mp4
percatarse,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/148334.mp4
banderín,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/148962.mp4
cruzarse con alguien en la entrada,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/151058.mp4
elogio,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/299884.mp4
presencia,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/299886.mp4
vara,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/621489.mp4
reformado,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/299943.mp4
redención,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/299939.mp4
presunción,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/299887.mp4
principio,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/299890.mp4
saludo,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/299693.mp4
rechazar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/299949.mp4
prudencia,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/299896.mp4
salvado,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/299972.mp4
revelación,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/299962.mp4
honrado,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/299297.mp4
vendetta,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/299963.mp4
ridiculizar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/299964.mp4
purificación,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/299901.mp4
reproche,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/299912.mp4
pureza,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/299902.mp4
desobedecer,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/299581.mp4
hacer una reverencia,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/299295.mp4
préstamo,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/299464.mp4
dedicación,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/270704.mp4
confusión,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/246412.mp4
consuelo,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/278717.mp4
conversión,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/278782.mp4
embriaguez,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/299603.mp4
soportar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/288006.mp4
concebir,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/475657.mp4
limpiar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/281208.mp4
prohibir,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/16903.mp4
mirar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/16973.mp4
